ID,Age,Employment,Education,Marital,Occupation,Income,Gender,Deductions,Hours,IGNORE_Accounts,RISK_Adjustment,TARGET_Adjusted,Time,Amount,Class
7883318,28,Private,Bachelor,Absent,Service,51433.26,Female,0,50,UnitedStates,0,0,763,15,0
7889877,32,Private,Bachelor,Divorced,Executive,110297.69,Female,0,40,UnitedStates,0,0,763,29.95,0
7894906,37,Private,Bachelor,Married,Support,210851.71,Female,0,40,UnitedStates,247,1,764,1.98,0
7896143,32,PSState,Bachelor,Divorced,Executive,68317.22,Female,0,40,UnitedStates,0,0,765,16.45,0
7900499,31,SelfEmp,HSgrad,Absent,Repair,16438.72,Male,0,44,UnitedStates,0,0,766,9.99,0
7900859,22,NA,Vocational,Absent,NA,118931.27,Male,0,20,UnitedStates,0,0,766,62.85,0
7909494,60,Private,Vocational,Widowed,Repair,23892.12,Female,0,30,UnitedStates,0,0,769,1,0
7930005,43,Private,Master,Widowed,Professional,19841.6,Female,0,37,UnitedStates,0,0,769,0.89,0
7930929,66,NA,College,Widowed,NA,242869.91,Female,2904,40,UnitedStates,0,0,769,0.76,0
7930941,54,Private,College,Divorced,Executive,63596.65,Female,0,40,Italy,0,0,770,39.09,0
7931340,33,Private,HSgrad,Divorced,Clerical,303961.49,Female,0,40,UnitedStates,0,0,770,112.38,0
7933477,64,PSFederal,Associate,Unmarried,Professional,53105.64,Female,0,40,UnitedStates,0,1,770,1.98,0
7942955,24,Private,College,Absent,Service,40712.44,Male,0,45,UnitedStates,0,0,772,1.78,0
7959188,25,Private,Bachelor,Absent,Professional,25238.23,Female,0,40,UnitedStates,0,0,773,41.4,0
7961013,42,Private,HSgrad,Married,Repair,22883.66,Male,0,50,UnitedStates,7789,1,774,8.94,0
7966678,21,PSState,College,Absent,Executive,103450.75,Male,0,40,UnitedStates,0,0,774,78.44,0
7968099,36,Private,HSgrad,Divorced,Executive,121314.79,Female,0,40,UnitedStates,0,0,775,1528.9,0
7968368,23,Private,College,Absent,Cleaner,182471.48,Male,0,25,UnitedStates,0,0,776,17.87,0
7976226,46,Consultant,HSgrad,Married,Professional,68114.69,Male,0,60,UnitedStates,0,0,776,88.88,0
7980942,27,Private,Yr7t8,Absent,Service,31669.08,Male,0,35,Guatemala,0,0,776,29,0
7982978,55,Private,College,Divorced,Repair,52738.91,Male,0,40,UnitedStates,0,0,777,237.98,0
7992402,43,Private,HSgrad,Married,Cleaner,31786.89,Male,0,40,UnitedStates,0,0,778,9.73,0
7995202,58,Consultant,Master,Married,Executive,45803.18,Male,0,50,UnitedStates,0,0,780,8,0
8004039,31,PSLocal,HSgrad,Married,Protective,54288.61,Male,0,48,UnitedStates,0,0,783,1,0
8006173,34,Consultant,Bachelor,Married,Sales,42289.78,Male,0,55,India,0,0,784,14.2,0
8007348,72,NA,Professional,Married,NA,34487.91,Male,0,40,UnitedStates,3740,1,784,5.07,0
8011935,53,Private,HSgrad,Married,Transport,22446.29,Male,0,60,UnitedStates,0,0,784,37.5,0
8017094,31,Private,Associate,Married,Machinist,59196,Male,0,55,UnitedStates,0,0,784,203.83,0
8018392,49,SelfEmp,HSgrad,Married,Repair,11703.44,Male,0,40,UnitedStates,0,0,788,5.42,0
8020488,30,Private,HSgrad,Married,Cleaner,58729.5,Male,0,40,UnitedStates,0,0,788,9.95,0
8024550,45,Private,College,Married,Repair,17868.72,Male,0,40,UnitedStates,0,0,789,7.69,0
8034654,23,Private,Yr5t6,Absent,Cleaner,81443.06,Male,0,55,Mexico,0,0,789,11.38,0
8037825,17,Private,Yr11,Absent,Repair,80669.22,Male,0,10,UnitedStates,0,0,790,1.29,0
8037832,28,Private,Bachelor,Married,Executive,38719.04,Male,0,45,UnitedStates,0,0,790,197.16,0
8039738,60,NA,Bachelor,Married,NA,59091.77,Male,0,8,UnitedStates,4352,1,791,52.93,0
8055839,34,Consultant,HSgrad,Married,Transport,15710.66,Male,0,35,UnitedStates,0,0,791,44.91,0
8057673,37,Private,College,Married,Service,14412.91,Male,0,40,UnitedStates,0,1,792,3.37,0
8058692,52,Private,HSgrad,Divorced,Transport,91631.97,Male,0,40,UnitedStates,0,0,792,25.54,0
8059398,35,Private,HSgrad,Divorced,Service,81222.6,Female,0,40,UnitedStates,0,0,793,7.82,0
8060914,42,Private,Bachelor,Married,Executive,38065.64,Male,0,40,UnitedStates,7688,1,793,9.31,0
8063024,43,PSLocal,Master,Married,Professional,20245.04,Male,0,40,UnitedStates,15024,1,795,0.89,0
8068483,57,Private,Bachelor,Married,Professional,9908.42,Male,0,40,UnitedStates,7298,1,798,34.6,0
8083202,59,PSState,Master,Married,Professional,32407.59,Male,0,50,UnitedStates,0,0,798,7.99,0
8086976,29,PSState,Master,Married,Professional,42315.24,Male,0,20,Taiwan,0,0,800,1.98,0
8087752,37,PSLocal,HSgrad,Divorced,Clerical,165293.02,Female,0,35,UnitedStates,0,0,802,11.99,0
8088738,52,Private,Yr10,Married,Transport,25276.19,Male,0,30,UnitedStates,3305,1,803,34.9,0
8089214,43,Private,Bachelor,Unmarried,Support,10647.09,Male,0,40,UnitedStates,0,0,804,34.95,0
8090516,26,Private,Yr5t6,Absent,Farming,154079.71,Male,0,40,Mexico,0,0,804,1,0
8093655,53,Private,HSgrad,Married,Executive,34590.96,Male,0,45,UnitedStates,0,0,804,0,0
8095545,51,Private,Master,Married,Executive,23800.98,Male,1887,47,UnitedStates,112243,1,805,13,0
8096767,29,Private,Yr11,Absent,Executive,84248.29,Female,0,40,UnitedStates,0,0,805,8.9,0
8097576,20,Private,College,Absent,Transport,25358.05,Male,0,40,UnitedStates,0,0,805,1,0
8100828,36,Private,HSgrad,Absent,Repair,80958.09,Male,0,30,UnitedStates,0,0,807,74.64,0
8101919,32,Consultant,HSgrad,Married,Repair,13173.25,Male,0,45,UnitedStates,0,0,808,352.89,0
8106491,42,Private,HSgrad,Divorced,Clerical,71600.25,Female,0,40,UnitedStates,0,0,809,45.9,0
8116036,18,NA,HSgrad,Absent,NA,200908.22,Female,0,20,UnitedStates,0,0,810,6,0
8123449,37,Private,Bachelor,Married,Clerical,39093.3,Male,0,50,UnitedStates,2856,1,811,5.35,0
8124109,57,PSFederal,Master,Married,Executive,34700.45,Male,0,40,UnitedStates,15024,1,813,9.99,0
8133370,64,Private,Yr11,Married,Transport,17142.5,Male,0,40,UnitedStates,0,0,815,74.22,0
8137063,67,PSLocal,HSgrad,Divorced,Protective,80081.26,Male,0,20,UnitedStates,0,0,816,5.8,0
8140648,34,Private,HSgrad,Absent,Repair,201033.48,Male,0,40,UnitedStates,0,0,817,8.04,0
8141596,44,Private,Bachelor,Married,Executive,20924.33,Male,0,45,UnitedStates,15024,1,820,0,0
8142846,32,PSLocal,HSgrad,Married,Protective,35745.96,Male,0,43,UnitedStates,0,0,821,309,0
8154747,20,NA,College,Absent,NA,109853.44,Male,0,40,UnitedStates,0,0,821,82.5,0
8156756,25,Consultant,Yr9,Absent,Repair,74054.02,Male,0,15,UnitedStates,0,0,822,156.04,0
8157495,60,Private,Yr7t8,Divorced,Machinist,345263.49,Female,0,40,UnitedStates,0,0,823,128.68,0
8161040,19,Private,College,Absent,Sales,101145.88,Female,0,30,UnitedStates,0,0,823,17.5,0
8165976,38,Private,HSgrad,Married,Machinist,39979.2,Male,0,65,UnitedStates,9245,1,823,9,0
8168783,22,Private,HSgrad,Absent,Clerical,99136.05,Female,0,40,UnitedStates,0,0,824,144,0
8172716,51,SelfEmp,Professional,Divorced,Professional,48110.95,Male,0,60,UnitedStates,27828,1,828,11.5,0
8174004,63,Private,HSgrad,Married,Sales,44979.07,Male,0,35,UnitedStates,0,0,830,186.14,0
8180215,39,Private,Associate,Married,Clerical,421075.3,Female,0,25,UnitedStates,0,1,832,11.45,0
8181245,31,Private,HSgrad,Absent,Service,191779.35,Female,0,20,UnitedStates,0,0,833,8,0
8182397,30,Private,Bachelor,Absent,Sales,116063,Male,0,40,UnitedStates,5623,1,833,55,0
8182945,47,Private,HSgrad,Married,Clerical,22161.44,Male,0,50,UnitedStates,7489,1,834,59,0
8183160,32,PSLocal,College,Married,Service,40578.25,Male,0,40,UnitedStates,0,0,835,0.89,0
8187549,30,Private,Vocational,Absent,Cleaner,188614.92,Male,0,45,UnitedStates,0,0,836,56.86,0
8202083,51,Private,Associate,Married,Sales,26439.28,Male,0,45,UnitedStates,5178,1,836,10,0
8208471,26,Private,College,Married,Sales,42713.56,Male,0,40,UnitedStates,0,0,839,293.34,0
8211774,50,SelfEmp,Master,Absent,Professional,103977.33,Male,0,50,Indonesia,0,0,840,8.99,0
8217729,34,Private,HSgrad,Married,Clerical,23817.5,Male,0,40,UnitedStates,0,0,841,6.1,0
8220167,45,PSLocal,College,Married,Executive,22778.96,Male,0,40,UnitedStates,8446,1,841,6.99,0
8223188,24,Private,HSgrad,Absent,Sales,223001.87,Male,0,40,Vietnam,0,0,843,14.99,0
8229099,33,Private,HSgrad,Married,Transport,18669.58,Male,0,40,UnitedStates,0,0,843,0.46,0
8232152,20,Private,HSgrad,Absent,Cleaner,23209.3,Male,0,40,UnitedStates,0,0,844,1,0
8232668,66,Private,HSgrad,Married,Cleaner,21798.6,Male,0,10,UnitedStates,0,0,845,201.1,0
8235516,31,Consultant,Vocational,Married,Executive,52742.7,Male,0,50,UnitedStates,0,0,846,1.49,0
8246256,60,Private,Associate,Married,Clerical,46689.99,Male,0,40,UnitedStates,982,1,850,8.97,0
8253605,37,PSFederal,HSgrad,Married,Clerical,27784.15,Male,0,40,England,10752,1,852,1,0
8254141,24,Private,Preschool,Absent,Farming,75883.25,Male,0,36,Mexico,0,0,854,2.34,0
8263510,24,Private,College,Married,Repair,21758.27,Male,0,35,UnitedStates,0,0,854,21.03,0
8265285,30,Private,College,Absent,Professional,169224.91,Male,0,40,Mexico,0,0,855,196.46,0
8269839,29,PSLocal,HSgrad,Married,Transport,16846.91,Male,0,40,UnitedStates,0,0,856,23.9,0
8272164,42,Consultant,Bachelor,Married,Sales,39354.85,Male,0,48,UnitedStates,0,0,857,2.49,0
8273606,26,Private,Associate,Absent,Machinist,84616.57,Female,0,15,UnitedStates,0,0,858,1.79,0
8275416,43,Private,Yr10,Unmarried,Service,121900.47,Female,0,40,UnitedStates,0,0,860,13.27,0
8279749,26,Private,Yr11,Absent,Transport,41447.11,Male,0,40,UnitedStates,0,0,861,10,0
8281011,40,Private,HSgrad,Married,Machinist,30124.74,Male,0,40,UnitedStates,0,1,861,418.48,0
8281511,59,Consultant,Master,Married,Repair,27530.79,Male,0,40,UnitedStates,2259,1,861,15,0
8281694,26,Private,Bachelor,Absent,Professional,51172.07,Female,0,40,UnitedStates,0,0,862,1,0
8284352,47,NA,Bachelor,Married,NA,36169.71,Male,0,36,UnitedStates,1811,1,862,1.98,0
8285879,32,Private,HSgrad,Unmarried,Clerical,163076.41,Female,0,40,UnitedStates,0,0,863,148.59,0
8285944,27,Consultant,HSgrad,Absent,Farming,117719.17,Male,0,80,UnitedStates,0,0,863,128,0
8295608,38,PSLocal,HSgrad,Married,Transport,59260.14,Male,0,20,UnitedStates,0,0,864,188,0
8297586,49,Private,Master,Married,Executive,40329.54,Male,1977,40,UnitedStates,6496,1,866,102.9,0
8299017,41,Private,HSgrad,Divorced,Repair,122514.84,Male,1559.333333,40,UnitedStates,0,0,868,17.28,0
8299276,23,Private,Bachelor,Absent,Executive,191114.32,Male,0,40,UnitedStates,0,0,868,7.8,0
8304027,28,Private,Yr10,Widowed,Clerical,190439.04,Female,1492,35,UnitedStates,0,0,869,1,0
8304788,36,Private,HSgrad,Married,Transport,32859.42,Male,0,40,UnitedStates,0,0,871,28.9,0
8310034,24,Private,Bachelor,Absent,Executive,142422.3,Male,0,40,UnitedStates,0,0,871,15.3,0
8313774,27,Private,HSgrad,Married,Repair,55006.81,Male,0,50,UnitedStates,0,0,871,8.99,0
8314305,51,Private,College,Married,Executive,115990.3,Female,0,10,UnitedStates,0,1,871,15.17,0
8314903,30,Private,HSgrad,Absent,Service,37955.86,Male,0,40,Ireland,0,0,871,6.56,0
8315948,44,Consultant,HSgrad,Married,Executive,16006.97,Male,1977,45,UnitedStates,5222,1,872,158,0
8317579,47,Consultant,Bachelor,Married,Sales,55972.04,Male,0,40,UnitedStates,0,0,873,7.19,0
8318092,19,Private,College,Absent,Sales,134671.12,Female,0,35,UnitedStates,0,0,873,1,0
8321288,31,Private,HSgrad,Divorced,Professional,48582.26,Female,0,40,UnitedStates,0,0,874,7.69,0
8323032,51,Private,HSgrad,Married,Machinist,174275.99,Female,0,40,UnitedStates,0,0,875,13.31,0
8324743,38,Private,College,Married,Cleaner,26562.14,Male,0,40,UnitedStates,0,0,875,20.53,0
8325108,57,NA,Bachelor,Married,NA,48118.23,Male,0,80,UnitedStates,862,1,875,8.9,0
8333893,28,Private,College,Married,Repair,17654.51,Male,0,60,UnitedStates,10873,1,878,18.8,0
8336066,18,Private,College,Absent,Cleaner,171712.27,Male,0,30,UnitedStates,0,0,878,69.7,0
8339919,21,Private,Vocational,Absent,Repair,328613.91,Male,0,40,UnitedStates,0,0,879,19.51,0
8343688,29,Private,College,Absent,Cleaner,36235.39,Male,0,45,UnitedStates,0,0,881,93.82,0
8348603,27,Private,HSgrad,Absent,Cleaner,97778.54,Male,0,40,UnitedStates,0,0,881,107.9,0
8352499,44,Private,HSgrad,Divorced,Support,99107.21,Male,0,50,UnitedStates,2226,1,881,7.65,0
8353600,74,Consultant,Bachelor,Married,Executive,28421.93,Male,0,10,UnitedStates,0,0,881,139.95,0
8364419,81,NA,HSgrad,Divorced,NA,46306.58,Female,0,35,UnitedStates,0,0,884,1.29,0
8373715,42,Private,College,Married,Service,255829.6,Female,0,30,UnitedStates,0,0,887,158,0
8384491,71,PSState,Professional,Married,Service,30615.09,Male,0,28,UnitedStates,0,0,890,21.98,0
8389223,25,PSLocal,Bachelor,Absent,Support,140931.66,Female,0,40,Vietnam,0,0,890,6.95,0
8394164,57,PSState,HSgrad,Married,Executive,42016.25,Male,0,40,UnitedStates,-199,1,890,135.98,0
8400906,69,NA,HSgrad,Married,NA,35555.2,Male,0,60,UnitedStates,12704,1,891,4.04,0
8400999,66,Private,College,Married,Sales,24719.18,Male,0,28,UnitedStates,0,0,892,13.27,0
8403547,52,Private,Yr5t6,Married-spouse-absent,Repair,21917.9,Male,0,40,Mexico,0,0,892,14.81,0
8403735,48,Private,Associate,Divorced,Clerical,177468.71,Female,0,40,UnitedStates,0,0,893,158,0
8404676,40,Private,Associate,Absent,Support,61930.88,Male,0,40,UnitedStates,0,0,894,1,0
8406414,22,Private,Vocational,Absent,Repair,115747.3,Male,0,44,UnitedStates,0,0,896,38,0
8408662,29,Private,Associate,Absent,Professional,83661,Female,0,40,UnitedStates,8614,1,896,2.72,0
8415896,51,Private,Bachelor,Married,Sales,73559.69,Male,0,50,UnitedStates,7688,1,897,158,0
8421755,38,Private,HSgrad,Unmarried,Sales,248069.91,Female,0,10,UnitedStates,0,0,897,42.35,0
8426368,26,Private,Yr10,Absent,Clerical,29335.26,Female,0,40,UnitedStates,0,0,898,1,0
8426774,23,Private,HSgrad,Married,Sales,35654.11,Male,0,45,UnitedStates,0,0,899,57,0
8428521,27,Private,Bachelor,Married,Sales,42056.01,Male,0,25,NA,0,0,899,268.13,0
8429135,67,SelfEmp,HSgrad,Married,Executive,46082.74,Male,0,40,UnitedStates,0,1,900,89.9,0
8430910,22,Private,Yr5t6,Married,Service,33721.18,Male,0,40,Singapore,0,0,900,1,0
8431638,59,SelfEmp,College,Married,Executive,18173.6,Male,0,60,UnitedStates,15024,1,904,75.13,0
8437953,35,Private,College,Married,Sales,32143.1,Male,0,40,UnitedStates,0,0,905,0.89,0
8439128,28,Private,Bachelor,Married,Service,26201.5,Male,0,40,UnitedStates,0,0,907,22.79,0
8441043,54,Private,Yr10,Married,Cleaner,30844.18,Male,0,40,UnitedStates,0,0,907,2.69,0
8443516,18,Private,Yr11,Absent,Service,114950.17,Male,0,20,UnitedStates,0,0,908,136.3,0
8444792,31,Private,College,Married,Repair,43796.16,Male,0,40,UnitedStates,3102,1,908,16.99,0
8445724,45,SelfEmp,HSgrad,Married,Executive,30706.26,Male,0,55,UnitedStates,15024,1,908,6.74,0
8447194,27,Private,College,Divorced,Executive,291269.15,Female,0,40,UnitedStates,0,0,909,89.46,0
8448544,49,Private,Vocational,Divorced,Support,175877.19,Female,0,40,UnitedStates,0,0,909,51.67,0
8454327,53,Private,HSgrad,Married,Transport,33204.38,Male,0,40,UnitedStates,10750,1,909,5.47,0
8456007,38,PSFederal,College,Divorced,Clerical,178189.6,Female,0,40,UnitedStates,0,0,911,0.77,0
8461691,54,PSLocal,College,Absent,Professional,120586.35,Female,0,40,Mexico,0,0,911,2,0
8465909,20,NA,College,Absent,NA,118821.36,Male,0,10,UnitedStates,0,0,912,24.08,0
8484570,36,PSFederal,College,Married,Cleaner,27526.46,Male,0,50,UnitedStates,0,0,912,0,0
8485032,29,Private,Associate,Absent,Sales,69967.33,Male,0,45,Mexico,0,0,912,2.28,0
8490978,57,NA,Yr5t6,Married,NA,38222.19,Male,0,84,UnitedStates,7298,1,914,11.03,0
8491145,33,Consultant,College,Married,Executive,32405.19,Male,0,45,UnitedStates,0,0,915,8.99,0
8504378,38,Private,HSgrad,Absent,Service,141697.29,Female,0,30,UnitedStates,0,0,916,4.97,0
8508526,79,Private,Bachelor,Married,Sales,1598.95,Male,0,40,UnitedStates,0,0,917,104,0
8510462,58,Private,HSgrad,Widowed,Clerical,234352.59,Female,0,40,UnitedStates,0,0,917,158,0
8511676,18,Private,Yr11,Absent,Service,112531.32,Female,0,20,UnitedStates,0,0,919,158,0
8511774,50,Private,Associate,Divorced,Repair,87361.2,Male,0,45,UnitedStates,0,0,919,158,0
8517950,24,Private,HSgrad,Absent,Farming,175354.11,Male,0,50,UnitedStates,0,0,919,1,0
8523736,29,Private,Bachelor,Absent,Professional,62808.8,Male,0,40,UnitedStates,0,0,919,1,0
8540704,17,Private,Yr10,Absent,Cleaner,117629.97,Male,0,10,UnitedStates,0,0,919,4.91,0
8542627,31,Consultant,HSgrad,Divorced,Service,32864.65,Male,0,35,UnitedStates,0,0,921,158,0
8545629,39,Private,College,Divorced,Sales,57036.86,Female,0,35,UnitedStates,0,0,921,44.99,0
8554333,24,Private,HSgrad,Absent,Service,125044.05,Male,1147.333333,30,UnitedStates,0,0,922,474.59,0
8554502,54,PSLocal,College,Widowed,Clerical,179420.65,Female,0,40,Mexico,0,0,922,1,0
8560872,30,Private,Professional,Absent,Professional,125119.54,Female,0,40,NA,0,0,923,0.77,0
8565699,22,Private,HSgrad,Absent,Service,207989.32,Female,0,40,UnitedStates,0,0,923,69.81,0
8567642,30,Private,HSgrad,Absent,Home,105205.97,Female,0,40,Guatemala,0,0,924,63.7,0
8574539,76,PSFederal,Master,Widowed,Professional,90883.96,Female,0,15,UnitedStates,0,0,924,158,0
8582563,57,PSLocal,Bachelor,Divorced,Executive,85398.16,Male,0,40,UnitedStates,0,0,924,7.74,0
8583651,46,PSState,Bachelor,Married,Professional,26199.46,Male,0,37,UnitedStates,0,0,925,158,0
8587374,31,PSLocal,College,Married,Executive,15281.6,Male,0,35,UnitedStates,0,0,925,8.99,0
8592395,22,Private,College,Absent,Sales,82437.34,Female,0,17,UnitedStates,0,0,926,64.99,0
8593134,44,Private,HSgrad,Married,Transport,17465.61,Male,0,40,UnitedStates,0,0,926,1,0
8593421,25,Private,HSgrad,Absent,Clerical,184734.6,Female,0,40,UnitedStates,0,0,927,150,0
8594225,24,Private,HSgrad,Divorced,Service,225317.12,Female,0,40,Japan,0,0,928,158,0
8594796,49,Consultant,Associate,Divorced,Executive,65953.27,Male,0,25,UnitedStates,0,0,929,53.75,0
8605137,58,Private,HSgrad,Married,Clerical,76211.05,Male,0,45,UnitedStates,2502,1,929,1,0
8605732,17,NA,Yr11,Absent,NA,90852.67,Female,0,30,UnitedStates,0,0,929,6.99,0
8610619,53,Private,College,Married,Transport,37398.27,Male,0,45,UnitedStates,7298,1,930,22.17,0
8614525,19,Consultant,HSgrad,Absent,Service,57730.91,Male,0,53,UnitedStates,0,0,931,29.9,0
8617905,23,Private,HSgrad,Married,Transport,20959.54,Male,0,60,UnitedStates,0,0,932,50,0
8623146,37,NA,Vocational,Married,NA,211846.51,Female,0,40,UnitedStates,0,0,933,2.27,0
8626790,58,Private,Yr11,Married,Repair,21525.26,Male,0,40,UnitedStates,0,0,933,500,0
8627037,41,SelfEmp,HSgrad,Married,Sales,31556.98,Male,0,62,UnitedStates,0,0,935,4.77,0
8632793,36,Private,Associate,Married,Machinist,46578.97,Male,0,40,UnitedStates,0,0,936,158,0
8640495,18,PSFederal,College,Absent,Sales,135003.08,Female,0,32,UnitedStates,0,0,936,5.99,0
8641837,23,Private,College,Absent,Sales,148944.25,Female,0,20,UnitedStates,0,0,936,189,0
8651679,28,Private,Doctorate,Absent,Professional,100415.86,Female,0,60,Germany,8603,1,937,158,0
8660235,59,Private,Bachelor,Married,Repair,42148.58,Male,0,4,UnitedStates,0,0,938,13.99,0
8661084,55,PSLocal,Master,Married,Executive,38521.57,Male,0,50,UnitedStates,0,0,938,1,0
8664030,31,PSState,Bachelor,Absent,Professional,98650.65,Female,0,40,UnitedStates,0,0,938,19.99,0
8665194,28,Private,HSgrad,Married,Machinist,31235.77,Female,0,40,UnitedStates,0,0,939,0.89,0
8671037,32,Private,Bachelor,Married,Executive,46009.41,Male,0,60,UnitedStates,4099,1,939,64.5,0
8679648,45,Private,College,Divorced,Clerical,200130.22,Female,0,45,UnitedStates,0,0,939,7.81,0
8686839,40,Private,HSgrad,Divorced,Transport,275897.1,Male,0,45,UnitedStates,0,0,940,7.59,0
8689599,37,Private,College,Married,Repair,35282.57,Male,0,50,UnitedStates,0,1,940,1.98,0
8694210,27,Private,Vocational,Married,Sales,23895.35,Male,0,40,UnitedStates,0,0,940,135,0
8695492,23,Private,College,Absent,Support,25190.43,Male,0,60,UnitedStates,0,0,942,3.16,0
8703746,31,Private,HSgrad,Married,Repair,35669.1,Male,0,40,Mexico,0,0,942,32.52,0
8706438,37,Private,Associate,Absent,Clerical,62859.11,Female,0,40,UnitedStates,0,0,943,213.1,0
8721322,23,PSState,HSgrad,Absent,Service,220099.64,Male,0,40,UnitedStates,0,0,943,10.59,0
8725411,32,Private,Bachelor,Absent,Executive,217570.86,Female,0,40,UnitedStates,0,0,943,48.94,0
8728502,21,Private,HSgrad,Absent,Clerical,102106.03,Male,0,40,UnitedStates,0,0,945,101.26,0
8730625,46,PSState,HSgrad,Divorced,Executive,10067.38,Male,0,40,UnitedStates,0,0,945,158,0
8732307,55,PSLocal,Yr7t8,Absent,Service,97502.95,Female,0,40,UnitedStates,0,0,946,192.17,0
8733813,44,Private,College,Divorced,Executive,92595.95,Female,0,50,UnitedStates,0,0,946,1,0
8735659,35,Consultant,HSgrad,Divorced,Repair,171957.58,Male,0,15,UnitedStates,0,0,947,28.9,0
8738103,57,PSFederal,HSgrad,Absent,Clerical,3666.87,Male,1505.333333,40,UnitedStates,0,0,947,86.97,0
8741452,58,NA,Yr7t8,Married,NA,9294.49,Male,0,24,UnitedStates,0,0,947,0.89,0
8747513,64,SelfEmp,HSgrad,Married,Clerical,122906.29,Female,0,40,NA,20051,1,949,82.62,0
8749774,52,Private,Master,Divorced,Professional,56251.18,Female,0,60,UnitedStates,0,0,950,0.79,0
8751802,36,Private,College,Divorced,Clerical,110263.49,Male,0,45,UnitedStates,0,0,951,5,0
8752461,39,Private,HSgrad,Married,Sales,168753.79,Female,0,36,UnitedStates,0,0,952,21.66,0
8752512,18,Private,College,Absent,Clerical,177348.64,Male,0,30,UnitedStates,0,0,952,113.59,0
8753378,24,PSFederal,Bachelor,Absent,Professional,79484.82,Female,0,40,UnitedStates,0,0,954,0.99,0
8759657,30,Private,HSgrad,Married,Repair,38139.25,Male,0,40,UnitedStates,0,0,955,90.5,0
8761470,40,Private,College,Married,Repair,26579.19,Male,0,52,UnitedStates,0,0,955,17.92,0
8764551,35,PSState,College,Divorced,Clerical,215224.82,Female,0,40,UnitedStates,0,0,956,136.3,0
8769201,44,Private,College,Married,Sales,22373.02,Male,0,55,UnitedStates,0,0,956,343,0
8778709,32,PSFederal,Bachelor,Married,Executive,25724.06,Male,0,40,UnitedStates,0,0,957,84.95,0
8778723,50,Private,College,Married,Machinist,31436.62,Male,0,40,UnitedStates,0,0,957,19.72,0
8779157,51,Consultant,Associate,Divorced,Executive,257253.9,Female,0,99,UnitedStates,0,0,957,0.95,0
8786914,36,Private,Yr11,Married,Transport,45375.02,Male,0,47,UnitedStates,0,0,958,25.28,0
8796387,34,Private,College,Married,Service,28083.21,Male,0,40,UnitedStates,0,0,961,281.42,0
8796598,61,Private,HSgrad,Absent,Clerical,74508.93,Female,0,40,UnitedStates,0,0,963,4.49,0
8797408,65,Private,Yr10,Divorced,Cleaner,100886.51,Female,0,28,UnitedStates,0,0,963,5.99,0
8802740,30,Private,Associate,Unmarried,Service,205539.85,Female,0,40,UnitedStates,0,0,963,240.9,0
8810146,29,Private,Bachelor,Absent,Executive,84409.78,Female,0,55,UnitedStates,0,0,965,7.62,0
8816453,37,Private,Professional,Married,Sales,8856.16,Male,0,45,UnitedStates,5120,1,966,0.99,0
8819153,38,Private,HSgrad,Absent,Executive,187366.22,Female,0,40,UnitedStates,0,0,966,1.98,0
8819820,54,Private,College,Married,Cleaner,31677.52,Male,0,40,UnitedStates,0,0,966,158,0
8829793,43,Private,Bachelor,Absent,Professional,26205.4,Female,0,40,UnitedStates,0,1,967,7.65,0
8834030,43,Consultant,HSgrad,Married,Repair,41590.24,Male,0,60,UnitedStates,0,0,971,12.14,0
8837579,46,NA,HSgrad,Divorced,NA,64482.04,Female,0,15,UnitedStates,0,0,971,9.48,0
8841359,44,Private,Bachelor,Divorced,Professional,143817,Male,0,40,UnitedStates,0,0,972,158,0
8848288,21,Private,College,Absent,Sales,138764.04,Female,0,40,UnitedStates,0,0,972,10.86,0
8866502,68,Private,Master,Married,Professional,52533.94,Male,0,18,NA,0,0,973,31,0
8869018,27,Private,HSgrad,Absent,Transport,67822.94,Female,0,15,UnitedStates,0,0,973,46.39,0
8873045,25,Private,College,Married-spouse-absent,Sales,76402.88,Male,0,50,UnitedStates,0,0,973,1,0
8873595,59,Private,College,Unmarried,Clerical,170528.46,Male,0,40,UnitedStates,0,0,973,64.93,0
8877656,32,Private,Bachelor,Married,Professional,40586.22,Male,0,60,UnitedStates,16992,1,973,12.99,0
8881957,52,Private,Bachelor,Married,Professional,47326.44,Male,0,40,UnitedStates,8415,1,974,10.62,0
8882786,65,NA,HSgrad,Married,NA,55353.77,Male,0,45,UnitedStates,0,0,974,8.49,0
8884080,20,NA,College,Absent,NA,103534.35,Female,0,25,UnitedStates,0,0,974,40.2,0
8884847,50,Private,HSgrad,Married,Repair,35494.55,Male,0,40,UnitedStates,0,0,977,99.99,0
8887871,65,Consultant,College,Married,Executive,53584.82,Male,0,40,UnitedStates,0,0,977,55.97,0
8888592,29,Private,Professional,Married,Professional,19685.38,Male,0,50,UnitedStates,0,1,978,226.53,0
8898129,36,Private,College,Married,Repair,30224.06,Male,0,60,UnitedStates,5664,1,978,0.77,0
8898859,41,PSLocal,Bachelor,Divorced,Professional,180178.97,Female,0,35,UnitedStates,0,0,978,14,0
8909335,25,Private,College,Married,Clerical,206963.41,Female,0,40,UnitedStates,3103,1,978,1.78,0
8921467,53,Private,Associate,Married,Executive,34588.34,Male,0,99,UnitedStates,0,0,979,15.13,0
8928627,33,Private,College,Married,Cleaner,31790.75,Male,0,50,UnitedStates,4229,1,980,3.56,0
8929115,51,Private,College,Married,Executive,20839.23,Male,0,45,UnitedStates,0,0,982,38.44,0
